穎,31310,16
穏,31311,16
穢,31330,19
穣,31331,18
穫,31339,19
穴,31348,5
究,31350,7
空,31354,8
穽,31357,9
穿,31359,10
突,31361,9
窃,31363,9
窓,31379,11
窟,31391,13
窮,31406,15
窺,31418,16
立,31435,5
竜,31452,10
章,31456,11
童,31461,12
竪,31466,13
竭,31469,13
端,31471,14
競,31478,20
竹,31481,6
竽,31485,9
竿,31487,9
笑,31505,11
笙,31513,11
笠,31520,11
第,31532,11
笯,31535,11
筆,31558,12
等,31561,12
筌,31564,12
筍,31565,12
答,31572,12
策,31574,12
筲,31602,13
箕,31637,14
算,31639,14
管,31649,14
箪,31658,15
箭,31661,15
箱,31665,15
箸,31672,15
節,31680,15
範,31684,16
篆,31686,15
篇,31687,15
築,31689,16
篝,31709,16
篤,31716,16
篳,31731,16
簇,31751,17
簡,31777,18
簣,31779,18
簪,31786,20
籀,31808,19
籍,31821,20
籠,31840,22
米,31859,6
粉,31881,10
粒,31890,11
粗,31895,11
粛,31899,11
粟,31903,12
粥,31909,12
粧,31911,12
粱,31921,13
精,31934,14
糊,31946,15
糞,31966,17
糟,31967,17
糠,31968,17
糴,31988,22
糶,31990,25
糸,31992,6
系,31995,7
糾,31998,9
紀,32000,9
約,32004,9
紅,32005,9
紆,32006,9
紈,32008,9
紊,32010,10
納,32013,10
純,32020,10
紘,32024,10
紙,32025,10
級,32026,10
紛,32027,10
素,32032,10
索,32034,10
紫,32043,12
累,32047,11
細,32048,11
紲,32050,11
紳,32051,11
終,32066,11
絃,32067,11
絅,32069,11
経,32076,11
結,32080,12
絡,32097,12
絢,32098,12
給,32102,12
絮,32110,12
統,32113,12
絶,32118,12
絹,32121,13
綈,32136,13
継,32153,13
続,32154,13
綜,32156,14
綢,32162,14
綦,32166,14
維,32173,14
綱,32177,15
網,32178,14
綺,32186,14
綻,32187,14
綽,32189,14
綾,32190,14
綿,32191,14
緇,32199,15
緊,32202,15
総,32207,14
緑,32209,14
緒,32210,14
線,32218,15
編,32232,15
緩,32233,15
緯,32239,16
練,32244,15
縁,32257,15
縄,32260,15
縛,32283,16
縞,32286,16
縟,32287,16
縦,32294,16
縫,32299,17
縮,32302,17
縷,32311,17
縹,32313,17
績,32318,17
繁,32321,17
繆,32326,17
繊,32330,17
繋,32331,17
繍,32333,17
織,32340,18
繚,32346,18
繞,32350,18
繻,32379,20
繽,32381,21
纆,32390,21
纒,32402,23
纓,32403,23
纛,32411,24
罔,32596,8
罪,32618,13
置,32622,13
罰,32624,14
罵,32629,15
羅,32645,19
羈,32648,24
羊,32650,6
美,32654,9
羔,32660,10
羝,32669,11
羞,32670,11
群,32676,13
羨,32680,13
義,32681,13
羮,32686,15
羶,32694,19
羹,32697,19
羽,32701,6
翁,32705,10
翊,32714,11
習,32722,11
翔,32724,12
翟,32735,14
翠,32736,14
翦,32742,15
翫,32747,15
翬,32748,15
翮,32750,16
翳,32755,17
翻,32763,18
翼,32764,17
耀,32768,20
老,32769,6
考,32771,6
者,32773,9
而,32780,6
耕,32789,10
耗,32791,10
耳,32819,6
耶,32822,9
耽,32829,11
聖,32854,13
聚,32858,14
聞,32862,14
聡,32865,14
聯,32879,17
聱,32881,17
聴,32884,17
職,32887,18
肆,32902,13
肉,32905,6
肌,32908,6
肓,32915,7
肘,32920,7
肝,32925,7
股,32929,8
肥,32933,8
肩,32937,8
肱,32945,8
育,32946,8
肴,32948,8
肺,32954,9
胃,32963,9
胆,32966,9
背,32972,9
胎,32974,9
胖,32982,9
胝,32989,9
胞,32990,9
胡,32993,9
胤,32996,9
胥,32997,9
胸,33016,10
胼,33020,10
能,33021,10
脂,33026,10
脆,33030,10
脈,33032,10
脚,33050,11
脣,33059,11
脯,33071,11
脱,33073,11
脳,33075,11
腋,33099,12
腐,33104,14
腑,33105,12
腔,33108,12
腕,33109,12
腰,33136,13
腸,33144,13
腹,33145,13
膏,33167,14
膚,33178,15
膜,33180,15
膝,33181,15
膠,33184,15
膩,33193,16
膺,33210,17
膾,33214,17
臂,33218,17
臆,33222,17
臍,33229,18
臓,33235,19
臣,33251,7
臥,33253,8
臨,33256,14
自,33258,6
臭,33261,10
至,33267,6
致,33268,10
臼,33276,6
舂,33282,12
興,33288,15
舌,33292,6
舎,33294,8
舐,33296,10
舒,33298,12
舜,33308,13
舞,33310,15
舟,33311,5
航,33322,10
般,33324,10
舳,33331,11
舵,33333,11
船,33337,11
艒,33362,15
艫,33387,22
良,33391,7
艱,33393,16
色,33394,6
艶,33398,19
艾,33406,5
芒,33426,6
芙,33433,8
芝,33437,8
芥,33445,8
芬,33452,7
花,33457,8
芳,33459,8
芷,33463,8
芸,33464,8
芹,33465,8
苔,33492,9
苗,33495,9
苛,33499,9
苞,33502,8
苟,33503,9
苡,33505,9
若,33509,9
苦,33510,9
英,33521,9
茂,33538,9
茅,33541,9
茨,33576,9
茫,33579,9
茵,33589,10
茶,33590,10
茹,33593,10
草,33609,10
荊,33610,12
荒,33618,10
荘,33624,9
荷,33655,11
荼,33660,11
莫,33707,11
莱,33713,10
莽,33725,10
菊,33738,12
菓,33747,12
菖,33750,12
菜,33756,11
菟,33759,13
菩,33769,12
華,33775,11
菽,33789,12
萁,33793,12
萋,33803,10
萍,33805,11
萎,33806,12
萱,33841,13
萼,33852,13
落,33853,13
葉,33865,13
著,33879,12
葛,33883,12
董,33891,13
葦,33894,14
葧,33895,13
葩,33897,13
葬,33900,13
葱,33905,13
葵,33909,13
葷,33911,13
蒙,33945,14
蒟,33951,14
蒲,33970,14
蒸,33976,14
蒻,33979,13
蒼,33980,14
蒿,33983,14
蓄,33988,14
蓉,33993,14
蓊,33994,13
蓋,33995,14
蓬,34028,14
蓮,34030,14
蓴,34036,14
蔓,34067,14
蔕,34069,15
蔡,34081,13
蔬,34092,16
蔵,34101,15
蔽,34109,15
蕃,34115,16
蕉,34121,16
蕊,34122,16
蕕,34133,15
蕙,34137,14
蕩,34153,16
蕪,34154,16
蕭,34157,17
薄,34180,17
薏,34191,17
薑,34193,17
薤,34212,17
薪,34218,17
薫,34219,17
薬,34220,16
薺,34234,18
藉,34249,17
藍,34253,18
藜,34268,19
藤,34276,18
藩,34281,19
藪,34282,19
藹,34297,18
蘇,34311,20
蘊,34314,20
蘭,34349,21
虎,34382,9
虐,34384,9
虚,34394,11
虛,34395,12
虞,34398,13
虫,34411,6
虹,34425,9
虻,34427,9
蚊,34442,10
蚌,34444,10
蚓,34451,10
蚕,34453,10
蚖,34454,10
蚤,34468,11
蚹,34489,11
蛇,34503,11
蛉,34505,11
蛍,34509,11
蛙,34521,12
蛟,34527,12
蛮,34542,12
蛻,34555,13
蛾,34558,13
蜀,34560,13
蜂,34562,13
蜃,34563,13
蜉,34569,13
蜍,34573,13
蜚,34586,14
蜜,34588,14
蜩,34601,14
蜻,34619,14
蜿,34623,14
蝉,34633,15
蝣,34659,15
蝸,34680,15
螂,34690,16
融,34701,16
螳,34739,17
螻,34747,17
蟄,34756,17
蟠,34784,18
蟷,34807,19
蟻,34811,19
蟾,34814,19
蠅,34821,19
蠡,34849,21
蠹,34873,24
血,34880,6
衆,34886,12
行,34892,6
衍,34893,9
術,34899,10
街,34903,12
衛,34907,17
衝,34909,15
衡,34913,16
衢,34914,24
衣,34915,6
表,34920,8
衰,34928,11
衷,34935,9
衽,34941,9
衾,34942,10
袂,34946,9
袋,34955,11
袍,34957,10
袒,34962,10
袖,34966,10
袗,34967,10
被,34987,10
袴,34996,11
裁,35009,12
裂,35010,12
装,35013,12
裎,35022,12
裏,35023,13
裕,35029,12
裘,35032,13
裙,35033,12
補,35036,12
裡,35041,12
裳,35059,14
裸,35064,13
裼,35068,13
製,35069,14
裾,35070,13
複,35079,14
褌,35084,14
褐,35088,14
褒,35090,15
褫,35115,15
襄,35140,15
襟,35167,18
襦,35174,19
襲,35186,22
西,35199,6
要,35201,9
覆,35206,18
覇,35207,19
覈,35208,19
見,35211,7
規,35215,11
覓,35219,11
視,35222,12
覚,35226,12
覧,35239,17
親,35242,16
観,35251,18
覿,35263,22
角,35282,7
解,35299,13
触,35302,13
觴,35316,17
言,35328,7
計,35336,9
討,35342,10
訓,35347,10
託,35351,10
記,35352,10
訥,35365,11
許,35377,11
訴,35380,12
証,35388,12
詈,35400,12
詐,35408,12
評,35413,12
詠,35424,13
詣,35427,13
試,35430,13
詩,35433,13
詭,35437,13
詮,35438,13
話,35441,13
詳,35443,13
誅,35461,13
誇,35463,13
誉,35465,13
誓,35475,14
誕,35477,15
語,35486,14
誠,35488,14
誤,35492,14
誥,35493,14
誦,35494,14
誨,35496,13
説,35500,14
読,35501,14
誹,35513,15
誼,35516,15
調,35519,15
諂,35522,15
談,35527,15
諍,35533,15
諒,35538,15
論,35542,15
諛,35547,13
諤,35556,16
諦,35558,16
諧,35559,16
諫,35563,16
諷,35575,16
諸,35576,16
諾,35582,16
謀,35584,16
謎,35598,17
謖,35606,17
謗,35607,17
謙,35609,17
講,35611,17
謝,35613,17
謨,35624,18
謬,35628,18
謹,35641,17
譌,35660,19
譎,35662,19
譖,35670,21
識,35672,19
譚,35674,19
警,35686,20
議,35696,20
譲,35698,20
護,35703,21
讎,35726,23
讒,35730,24
谷,35895,7
谿,35903,17
豁,35905,17
豆,35910,7
豊,35914,13
豎,35918,15
豕,35925,7
豚,35930,11
象,35937,12
豨,35944,14
豪,35946,14
豬,35948,15
豹,35961,10
豺,35962,10
貂,35970,12
貉,35977,13
貌,35980,14
貝,35997,7
貞,35998,9
負,36000,9
財,36001,10
貧,36007,11
貨,36008,11
貪,36010,11
貫,36011,11
責,36012,11
貯,36015,12
貴,36020,12
貶,36022,12
買,36023,12
貿,36031,11
賀,36032,12
賁,36033,13
資,36039,13
賈,36040,13
賊,36042,13
賛,36059,15
賜,36060,15
賞,36062,15
賢,36066,16
賤,36068,15
賦,36070,15
質,36074,15
賭,36077,16
賸,36088,17
贅,36101,18
贈,36104,19
贔,36116,21
赤,36196,7
赫,36203,14
走,36208,7
起,36215,10
超,36229,12
越,36234,12
趙,36249,14
趣,36259,15
趨,36264,17
足,36275,7
趺,36282,11
趼,36284,13
趾,36286,11
跂,36290,11
跋,36299,11
跌,36300,12
跎,36302,12
跏,36303,12
跔,36308,12
跖,36310,12
跚,36314,12
跛,36315,12
跡,36321,13
跪,36330,13
跫,36331,13
路,36335,13
跳,36339,13
践,36341,13
跼,36348,14
跿,36351,14
踊,36362,14
踏,36367,15
踔,36372,15
踞,36382,15
踪,36394,15
踵,36405,16
蹂,36418,16
蹄,36420,16
蹇,36423,17
蹈,36424,17
蹉,36425,17
蹊,36426,17
蹐,36432,17
蹣,36451,18
蹶,36470,19
躁,36481,20
躄,36484,20
躇,36487,18
躊,36490,21
躍,36493,21
躙,36505,23
躡,36513,25
身,36523,7
躬,36524,10
躯,36527,11
車,36554,7
軌,36556,9
軍,36557,9
軒,36562,10
転,36578,11
軸,36600,12
軻,36603,12
軼,36604,12
軽,36605,12
載,36617,13
輔,36628,14
輝,36637,15
輦,36646,15
輪,36650,15
輭,36653,16
輸,36664,16
輾,36670,17
輿,36671,17
轂,36674,17
轅,36677,17
轆,36678,18
轍,36685,19
轗,36695,20
轟,36703,21
轢,36706,22
辛,36763,7
辜,36764,12
辞,36766,13
辟,36767,13
辮,36782,20
辰,36784,7
辱,36785,11
農,36786,13
辺,36794,6
迂,36802,7
迅,36805,7
迎,36814,8
近,36817,8
返,36820,8
迦,36838,9
迫,36843,9
述,36848,8
迷,36855,10
迹,36857,10
追,36861,10
退,36864,10
送,36865,10
逃,36867,10
逅,36869,10
逆,36870,10
逍,36877,10
透,36879,11
逐,36880,12
途,36884,11
通,36890,11
速,36895,11
造,36896,11
逡,36897,11
逢,36898,11
連,36899,11
進,36914,12
逸,36920,12
逾,36926,12
遂,36930,12
遅,36933,13
遇,36935,13
遊,36938,13
運,36939,13
遍,36941,13
過,36942,12
遏,36943,11
道,36947,13
達,36948,13
遜,36956,14
遠,36960,14
遥,36965,13
適,36969,15
遭,36973,15
遮,36974,15
遷,36983,15
選,36984,16
遺,36986,16
遼,36988,16
遽,36989,16
避,36991,17
邁,36993,17
邂,36994,17
還,36996,15
邇,36999,17
邑,37009,7
那,37027,7
邪,37034,8
邯,37039,8
郁,37057,9
郎,37070,9
郢,37090,10
部,37096,11
郭,37101,11
郷,37111,11
都,37117,12
鄂,37122,12
鄒,37138,13
鄭,37165,15
鄲,37170,15
酌,37196,10
酒,37202,10
酔,37204,11
酖,37206,11
酷,37239,14
酸,37240,14
醇,37255,15
醒,37266,16
醜,37276,17
醮,37294,19
醯,37295,19
釁,37313,25
采,37319,8
釈,37320,11
里,37324,7
重,37325,9
野,37326,11
量,37327,12
釐,37328,18
金,37329,8
釘,37336,10
釜,37340,10
針,37341,10
釣,37347,11
釵,37365,11
鈇,37383,12
鈞,37406,12
鈴,37428,13
鈿,37439,13
鉄,37444,13
鉛,37467,13
鉢,37474,13
鉤,37476,13
銀,37504,14
銅,37509,14
銘,37528,14
銜,37532,14
銭,37549,14
銷,37559,15
鋭,37613,15
鋳,37619,15
鋸,37624,16
鋼,37628,16
錐,37648,16
錚,37658,16
錦,37670,16
錬,37676,16
錮,37678,16
錯,37679,16
録,37682,16
鍛,37723,17
鎖,37782,18
鎧,37799,18
鏃,37827,19
鏡,37857,19
鏤,37860,19
鐘,37912,20
鐸,37944,21
鐺,37946,21
鑊,37962,22
鑑,37969,23
鑠,37984,23
鑪,37994,24
鑿,38015,28
長,38263,8
門,38272,8
閃,38275,10
閉,38281,11
開,38283,14
閑,38289,12
間,38291,12
関,38306,14
閣,38307,14
閤,38308,14
閨,38312,14
閻,38331,16
闈,38344,17
闊,38346,17
闔,38356,18
闕,38357,18
闘,38360,18
闢,38370,21
阪,38442,7
阮,38446,7
防,38450,7
阻,38459,8
阿,38463,8
陀,38464,8
附,38468,8
陋,38475,9
降,38477,10
限,38480,9
陟,38495,11
陣,38499,10
除,38500,10
陥,38501,10
陬,38508,11
陰,38512,11
陳,38515,11
陵,38517,11
陶,38518,11
陸,38520,11
険,38522,11
陽,38525,12
隆,38534,13
隋,38539,12
階,38542,12
随,38543,12
隔,38548,13
隗,38551,13
隘,38552,13
隙,38553,13
際,38555,14
隠,38560,14
隣,38563,16
隴,38580,19
隻,38587,10
雀,38592,11
雁,38593,12
雄,38596,12
雅,38597,13
集,38598,12
雉,38601,13
雌,38604,14
雎,38606,13
雑,38609,14
雕,38613,16
雛,38619,18
離,38626,19
難,38627,19
雨,38632,8
雪,38634,11
雲,38642,12
零,38646,13
雷,38647,13
電,38651,13
霄,38660,15
霆,38662,15
震,38663,15
霊,38666,15
霍,38669,16
霑,38673,16
霓,38675,14
霖,38678,16
霜,38684,17
霞,38686,17
霧,38695,19
露,38706,21
霹,38713,21
霽,38717,22
靂,38722,24
靄,38724,23
青,38738,8
静,38745,14
靜,38748,16
非,38750,8
靡,38753,19
面,38754,9
革,38761,9
靴,38772,13
鞋,38795,15
鞠,38816,17
鞭,38829,18
韈,38856,23
韋,38859,10
韓,38867,18
韜,38876,20
韭,38893,9
音,38899,9
韻,38907,19
響,38911,22
頂,38914,11
頃,38915,12
項,38917,12
順,38918,12
須,38920,12
頌,38924,13
頑,38929,13
頓,38931,13
領,38936,14
頬,38956,15
頭,38957,16
頷,38967,16
頸,38968,16
頻,38971,16
頼,38972,16
頽,38973,16
顆,38982,17
題,38988,18
額,38989,18
顔,38996,18
顕,38997,18
願,39000,19
顛,39003,19
類,39006,17
顧,39015,21
顰,39024,26
顱,39025,25
風,39080,9
颯,39087,14
飄,39108,20
飛,39131,9
食,39135,9
飢,39138,11
飫,39147,13
飯,39151,13
飲,39154,12
飴,39156,14
飽,39165,13
飾,39166,14
養,39178,14
餐,39184,16
餓,39187,16
餼,39228,19
饋,39243,21
饌,39244,20
饑,39249,21
饒,39250,21
首,39318,9
馘,39320,17
香,39321,9
馥,39333,18
馬,39340,10
馮,39342,12
馳,39347,13
駁,39361,14
駄,39364,14
駆,39366,14
駑,39377,15
駒,39378,15
駕,39381,15
駘,39384,15
駝,39389,15
駟,39391,15
駢,39394,16
駭,39405,16
駱,39409,16
駿,39423,17
騎,39438,18
騏,39439,18
騒,39442,18
騰,39472,20
驍,39501,22
驕,39509,22
驚,39514,23
驢,39522,26
驤,39524,27
驥,39525,27
驪,39530,29
骨,39592,10
骸,39608,16
髀,39616,18
髄,39620,19
高,39640,10
髣,39651,14
髪,39658,14
髫,39659,15
髯,39663,15
髴,39668,15
鬟,39711,23
鬢,39714,24
鬱,39729,29
鬻,39739,22
鬼,39740,9
魁,39745,14
魂,39746,14
魄,39748,15
魅,39749,15
魍,39757,18
魎,39758,18
魑,39761,21
魔,39764,21
魚,39770,11
魯,39791,15
鮑,39825,16
鮒,39826,15
鮮,39854,17
鯁,39873,18
鯢,39906,19
鯨,39912,18
鰥,39973,21
鱗,40023,24
鱸,40056,27
鳥,40165,11
鳧,40167,13
鳩,40169,13
鳳,40179,14
鳴,40180,14
鳶,40182,14
鴃,40195,15
鴆,40198,15
鴉,40201,16
鴎,40206,15
鴒,40210,16
鴛,40219,16
鴟,40223,16
鴦,40230,16
鴬,40236,16
鴻,40251,17
鵠,40288,18
鵬,40300,19
鵲,40306,19
鶏,40335,19
鶩,40361,20
鶴,40372,22
鶻,40379,21
鷁,40385,21
鷸,40440,23
鷹,40441,24
鸞,40478,30
鹵,40565,11
鹿,40575,11
麗,40599,19
麟,40607,23
麤,40612,33
麦,40614,7
麪,40618,15
麻,40635,11
黄,40644,11
黍,40653,12
黒,40658,12
黔,40660,15
黙,40665,15
黛,40667,17
黜,40668,16
黝,40669,16
黯,40687,20
鼈,40712,25
鼎,40718,13
鼓,40723,13
鼠,40736,13
鼻,40763,14
齏,40783,23
齟,40799,20
齬,40812,22
